"","price","amount"
"2503","10572.56000000","0.00119700"
"2504","10572.81000000","0.95668400"
"2505","10572.89000000","0.00159100"
"2506","10573.20000000","0.09654200"
"2507","10573.23000000","0.02500000"
"2508","10573.39000000","0.00264400"
"2509","10573.53000000","0.92263400"
"2510","10573.62000000","0.00128000"
"2511","10573.64000000","0.08285600"
"2512","10573.88000000","0.00537000"
"2513","10574.00000000","0.00170000"
"2514","10574.23000000","0.00188800"
"2515","10574.24000000","0.00992700"
"2516","10574.33000000","0.00464200"
"2517","10574.35000000","0.05416600"
"2518","10574.62000000","0.01914600"
"2519","10574.95000000","0.00098200"
"2520","10575.00000000","0.63365800"
"2521","10575.21000000","0.01705000"
"2522","10575.23000000","0.00117500"
"2523","10575.25000000","0.00952500"
"2524","10575.36000000","0.01010600"
"2525","10575.77000000","0.01000000"
"2526","10575.80000000","0.00127500"
"2527","10575.94000000","0.00460000"
"2528","10575.98000000","0.00155700"
"2529","10576.00000000","0.06959800"
"2530","10576.08000000","0.00341300"
"2531","10576.27000000","0.05000000"
"2532","10576.30000000","0.00300000"
"2533","10576.41000000","0.00134900"
"2534","10576.46000000","0.00231500"
"2535","10576.47000000","0.00305900"
"2536","10576.60000000","0.00108000"
"2537","10576.92000000","0.01804500"
"2538","10577.00000000","2.43410900"
"2539","10577.07000000","0.05218000"
"2540","10577.41000000","0.00743500"
"2541","10577.59000000","0.00100000"
"2542","10578.00000000","0.40453200"
"2543","10578.05000000","0.00169000"
"2544","10578.06000000","0.00110600"
"2545","10578.14000000","0.02062800"
"2546","10578.23000000","0.00121500"
"2547","10578.37000000","0.00200000"
"2548","10578.62000000","0.00351200"
"2549","10578.66000000","0.00380000"
"2550","10578.81000000","0.12000000"
"2551","10578.83000000","0.00276700"
"2552","10578.94000000","0.00110800"
"2553","10579.03000000","0.01134300"
"2554","10579.08000000","0.00256800"
"2555","10579.40000000","0.00128000"
"2556","10579.51000000","0.01768300"
"2557","10579.54000000","0.00594200"
"2558","10579.57000000","0.00548200"
"2559","10580.00000000","8.35553000"
"2560","10580.15000000","0.12762700"
"2561","10580.19000000","0.09400400"
"2562","10580.20000000","0.00252600"
"2563","10580.88000000","0.00142300"
"2564","10580.93000000","0.00160100"
"2565","10580.95000000","0.00101100"
"2566","10580.99000000","0.05994100"
"2567","10581.00000000","0.45028700"
"2568","10581.11000000","0.01000000"
"2569","10581.46000000","0.00129900"
"2570","10581.58000000","0.06350000"
"2571","10581.63000000","0.00179700"
"2572","10581.81000000","0.00668000"
"2573","10582.08000000","0.23122700"
"2574","10582.14000000","0.00119700"
"2575","10582.27000000","0.00150000"
"2576","10582.49000000","0.00131500"
"2577","10582.60000000","0.38016100"
"2578","10582.69000000","0.00779100"
"2579","10583.00000000","0.01000000"
"2580","10583.59000000","0.01000900"
"2581","10583.88000000","0.00129900"
"2582","10584.00000000","0.06613700"
"2583","10584.24000000","0.00125200"
"2584","10584.26000000","0.00150000"
"2585","10584.28000000","0.04000000"
"2586","10584.31000000","0.00780000"
"2587","10585.00000000","6.70302100"
"2588","10585.12000000","0.00118800"
"2589","10585.17000000","0.08080000"
"2590","10585.18000000","0.00128000"
"2591","10585.31000000","0.00549800"
"2592","10585.43000000","0.00148500"
"2593","10585.51000000","0.00736700"
"2594","10585.52000000","0.00715600"
"2595","10585.58000000","0.00477700"
"2596","10585.71000000","0.00300000"
"2597","10585.80000000","0.00114400"
"2598","10585.85000000","0.56910600"
"2599","10585.95000000","0.00472300"
"2600","10586.00000000","0.00472300"
"2601","10586.20000000","0.00110000"
"2602","10586.25000000","0.00341300"
"2603","10586.54000000","0.01723300"
"2604","10586.59000000","0.00168300"
"2605","10586.73000000","0.08221700"
"2606","10586.83000000","0.00105300"
"2607","10587.00000000","0.05163300"
"2608","10587.15000000","0.01100000"
"2609","10587.26000000","0.00134500"
"2610","10587.30000000","0.00565700"
"2611","10587.48000000","0.04250000"
"2612","10587.53000000","0.00300000"
"2613","10587.59000000","0.01924900"
"2614","10587.60000000","0.09041800"
"2615","10587.87000000","0.01000000"
"2616","10588.00000000","1.37440700"
"2617","10588.03000000","0.01700000"
"2618","10588.19000000","0.00325400"
"2619","10588.20000000","0.14860100"
"2620","10588.23000000","0.01891200"
"2621","10588.34000000","0.00150000"
"2622","10588.65000000","0.01770100"
"2623","10588.81000000","0.00134700"
"2624","10589.00000000","0.10211500"
"2625","10589.03000000","0.00380200"
"2626","10589.26000000","0.00357600"
"2627","10589.46000000","0.00880000"
"2628","10589.77000000","0.00110000"
"2629","10589.83000000","0.00169000"
"2630","10590.00000000","12.43816800"
"2631","10590.08000000","0.00490600"
"2632","10590.16000000","0.04000000"
"2633","10590.18000000","0.00100500"
"2634","10590.48000000","0.00103900"
"2635","10590.58000000","0.00111200"
"2636","10590.60000000","0.00195700"
"2637","10590.75000000","0.00537000"
"2638","10590.98000000","0.00128000"
"2639","10591.00000000","0.19096800"
"2640","10591.22000000","0.00110600"
"2641","10591.47000000","0.47566200"
"2642","10591.72000000","0.00119700"
"2643","10591.83000000","0.00350500"
"2644","10592.00000000","4.62571200"
"2645","10592.16000000","0.00103900"
"2646","10592.20000000","0.00097800"
"2647","10592.43000000","0.00513000"
"2648","10592.86000000","0.00095300"
"2649","10592.92000000","0.00171000"
"2650","10593.00000000","0.10135800"
"2651","10593.01000000","0.00110000"
"2652","10593.34000000","0.00108600"
"2653","10593.73000000","0.00208400"
"2654","10593.77000000","0.00117300"
"2655","10593.93000000","0.00271300"
"2656","10594.00000000","0.01626000"
"2657","10594.50000000","0.01173000"
"2658","10594.66000000","0.00807100"
"2659","10594.72000000","0.00113700"
"2660","10594.88000000","0.01951000"
"2661","10594.91000000","0.04388100"
"2662","10594.92000000","0.01000000"
"2663","10595.00000000","5.37450100"
"2664","10595.20000000","0.04000000"
"2665","10595.32000000","0.00315500"
"2666","10595.50000000","0.03000000"
"2667","10595.55000000","0.00123000"
"2668","10595.62000000","0.00155700"
"2669","10595.95000000","0.60000000"
"2670","10595.96000000","0.05209500"
"2671","10596.00000000","0.41774300"
"2672","10596.19000000","0.03238600"
"2673","10596.36000000","0.01676000"
"2674","10596.39000000","0.01895900"
"2675","10596.55000000","0.00201200"
"2676","10596.57000000","0.00146700"
"2677","10596.73000000","0.00374300"
"2678","10596.74000000","0.04720600"
"2679","10596.76000000","0.00128000"
"2680","10596.80000000","0.90000000"
"2681","10597.00000000","0.19099500"
"2682","10597.10000000","0.00300000"
"2683","10597.65000000","0.67801600"
"2684","10597.72000000","0.00200000"
"2685","10597.75000000","0.00117100"
"2686","10598.00000000","2.46896800"
"2687","10598.08000000","0.00145100"
"2688","10598.19000000","0.01000000"
"2689","10598.21000000","0.00115100"
"2690","10598.47000000","0.00340600"
"2691","10598.50000000","0.03008100"
"2692","10598.66000000","0.00701600"
"2693","10598.73000000","0.08912700"
"2694","10598.89000000","0.00330100"
"2695","10598.92000000","0.00916800"
"2696","10598.98000000","0.01103700"
"2697","10599.00000000","1.01461700"
"2698","10599.03000000","0.00103800"
"2699","10599.22000000","0.01177800"
"2700","10599.56000000","0.01000000"
"2701","10599.69000000","0.00498600"
"2702","10599.76000000","0.00114400"
"2703","10599.77000000","0.00159100"
"2704","10599.80000000","0.00098800"
"2705","10599.87000000","0.00108500"
"2706","10599.95000000","0.00589800"
"2707","10599.98000000","0.13873200"
"2708","10599.99000000","0.39867900"
"2709","10600.00000000","138.20784900"
"2710","10600.09000000","0.00330200"
"2711","10600.12000000","0.00746000"
"2712","10600.22000000","0.58251000"
"2713","10600.43000000","0.10626100"
"2714","10600.51000000","0.00158600"
"2715","10600.87000000","0.00945000"
"2716","10601.00000000","0.00103100"
"2717","10601.01000000","0.22699300"
"2718","10601.03000000","0.00100000"
"2719","10601.04000000","0.00150000"
"2720","10601.10000000","0.01529900"
"2721","10601.21000000","0.00134600"
"2722","10601.22000000","0.00104700"
"2723","10601.31000000","0.00119700"
"2724","10601.45000000","0.02721700"
"2725","10601.47000000","0.00645700"
"2726","10601.60000000","0.00169000"
"2727","10601.63000000","0.00103800"
"2728","10601.74000000","0.00120700"
"2729","10602.00000000","0.08934500"
"2730","10602.04000000","0.00200000"
"2731","10602.10000000","0.00700000"
"2732","10602.15000000","0.08251700"
"2733","10602.19000000","0.00262700"
"2734","10602.40000000","0.00102100"
"2735","10602.47000000","0.01000000"
"2736","10602.56000000","0.00328000"
"2737","10603.00000000","0.03230200"
"2738","10604.00000000","0.00095300"
"2739","10604.03000000","0.01588300"
"2740","10604.12000000","0.02807800"
"2741","10604.16000000","0.00197100"
"2742","10604.29000000","0.00351200"
"2743","10604.39000000","0.00110600"
"2744","10604.88000000","0.00971200"
"2745","10605.00000000","0.62002200"
"2746","10605.01000000","0.21998000"
"2747","10605.20000000","0.04000000"
"2748","10605.36000000","0.00540700"
"2749","10605.40000000","0.00188000"
"2750","10605.55000000","0.00509700"
"2751","10605.71000000","0.00100000"
"2752","10605.78000000","0.00487100"
"2753","10605.81000000","0.00393700"
"2754","10605.99000000","0.00736700"
"2755","10606.00000000","0.00094800"
"2756","10606.01000000","0.01974500"
"2757","10606.36000000","0.02275100"
"2758","10606.62000000","0.09895200"
"2759","10606.66000000","0.00405300"
"2760","10606.75000000","0.00101200"
"2761","10606.78000000","0.05245900"
"2762","10606.79000000","0.00113100"
"2763","10607.00000000","0.04261000"
"2764","10607.08000000","0.00142100"
"2765","10607.46000000","0.00134500"
"2766","10607.59000000","0.00433700"
"2767","10607.63000000","0.00537000"
"2768","10607.72000000","0.00374100"
"2769","10607.98000000","0.00432100"
"2770","10608.02000000","0.01941000"
"2771","10608.18000000","0.00663200"
"2772","10608.35000000","0.00128000"
"2773","10608.56000000","0.00459500"
"2774","10608.57000000","0.00100000"
"2775","10609.33000000","0.00107300"
"2776","10609.68000000","0.00267900"
"2777","10609.75000000","0.02929000"
"2778","10610.00000000","14.19441400"
"2779","10610.10000000","0.00518700"
"2780","10610.52000000","0.00177000"
"2781","10610.90000000","0.00119700"
"2782","10610.93000000","0.01160000"
"2783","10611.00000000","1.48162500"
"2784","10611.03000000","0.00174300"
"2785","10611.04000000","0.01763100"
"2786","10611.11000000","0.03000000"
"2787","10611.35000000","0.00150000"
"2788","10611.44000000","0.00124700"
"2789","10612.00000000","0.03289800"
"2790","10612.03000000","0.05000000"
"2791","10612.11000000","0.00374800"
"2792","10612.24000000","0.01140800"
"2793","10612.32000000","0.00117100"
"2794","10612.46000000","0.15871200"
"2795","10612.63000000","0.00207300"
"2796","10613.00000000","0.02250000"
"2797","10613.36000000","0.00142600"
"2798","10613.41000000","0.00169000"
"2799","10613.61000000","0.00134400"
"2800","10613.73000000","0.00114400"
"2801","10613.93000000","0.01262000"
"2802","10614.16000000","0.00128000"
"2803","10614.38000000","0.00101800"
"2804","10614.41000000","0.00942200"
"2805","10614.70000000","0.52399000"
"2806","10615.00000000","0.41941900"
"2807","10615.07000000","0.00783700"
"2808","10615.30000000","0.00155700"
"2809","10615.33000000","0.00113200"
"2810","10615.38000000","0.01233400"
"2811","10615.45000000","0.01950400"
"2812","10615.46000000","0.00225400"
"2813","10615.52000000","0.18840300"
"2814","10615.63000000","0.00110000"
"2815","10615.78000000","0.00317300"
"2816","10616.00000000","0.00204200"
"2817","10616.64000000","0.00765400"
"2818","10616.70000000","0.00189000"
"2819","10616.83000000","0.00113000"
"2820","10617.57000000","0.00110600"
"2821","10617.66000000","0.02097400"
"2822","10617.72000000","0.00130000"
"2823","10617.88000000","0.00113900"
"2824","10618.00000000","0.32752100"
"2825","10618.25000000","0.08750000"
"2826","10618.60000000","0.00176000"
"2827","10618.72000000","0.00121500"
"2828","10618.84000000","0.00203200"
"2829","10618.93000000","0.04486400"
"2830","10618.94000000","0.02645400"
"2831","10619.00000000","0.23956500"
"2832","10619.22000000","0.40750000"
"2833","10619.30000000","0.00381300"
"2834","10619.40000000","0.01914600"
"2835","10619.57000000","0.00310800"
"2836","10619.84000000","0.05984000"
"2837","10619.96000000","0.00128000"
"2838","10619.99000000","0.00324400"
"2839","10620.00000000","8.50801300"
"2840","10620.34000000","0.00980300"
"2841","10620.38000000","0.10000000"
"2842","10620.51000000","0.00119700"
"2843","10620.82000000","0.04900000"
"2844","10620.86000000","0.00110700"
"2845","10621.09000000","0.00276100"
"2846","10621.12000000","0.00184400"
"2847","10621.17000000","0.00430000"
"2848","10621.33000000","0.03676600"
"2849","10621.42000000","0.00300000"
"2850","10621.57000000","0.00095100"
"2851","10621.62000000","0.00111200"
"2852","10621.78000000","0.00153700"
"2853","10621.93000000","0.00374000"
"2854","10622.00000000","0.03099500"
"2855","10622.10000000","0.00200600"
"2856","10622.44000000","0.00179700"
"2857","10622.50000000","0.04956400"
"2858","10622.55000000","0.00104300"
"2859","10622.59000000","0.08201700"
"2860","10622.64000000","0.20673100"
"2861","10622.98000000","0.00284300"
"2862","10623.00000000","0.05565500"
"2863","10623.07000000","0.00240000"
"2864","10623.23000000","0.02500000"
"2865","10623.70000000","0.03388000"
"2866","10624.00000000","0.10000000"
"2867","10624.10000000","0.00611800"
"2868","10624.50000000","0.00537000"
"2869","10624.92000000","0.00406200"
"2870","10625.00000000","1.03989300"
"2871","10625.08000000","0.01000000"
"2872","10625.14000000","0.27484500"
"2873","10625.22000000","0.00169000"
"2874","10625.36000000","0.00970900"
"2875","10625.77000000","0.00128000"
"2876","10625.80000000","0.00382300"
"2877","10625.86000000","0.00166100"
"2878","10625.91000000","0.13921500"
"2879","10625.98000000","0.05443400"
"2880","10626.00000000","0.03522000"
"2881","10626.01000000","0.00134200"
"2882","10626.20000000","0.00151800"
"2883","10626.39000000","0.00122400"
"2884","10626.46000000","0.00736700"
"2885","10626.51000000","0.05358800"
"2886","10626.56000000","0.00113700"
"2887","10626.58000000","0.00460000"
"2888","10626.60000000","0.00103600"
"2889","10626.72000000","0.00159100"
"2890","10626.91000000","0.49453900"
"2891","10627.00000000","0.41328700"
"2892","10627.03000000","0.03320200"
"2893","10627.05000000","0.06427700"
"2894","10627.50000000","0.03264200"
"2895","10627.56000000","0.06000900"
"2896","10627.63000000","0.00216000"
"2897","10627.68000000","0.01097800"
"2898","10627.72000000","0.00114400"
"2899","10627.77000000","0.00198400"
"2900","10627.82000000","0.00270100"
"2901","10627.86000000","0.03851900"
"2902","10627.93000000","0.00511300"
"2903","10628.00000000","0.08587700"
"2904","10628.15000000","0.01000000"
"2905","10628.28000000","0.03000000"
"2906","10628.40000000","0.00630000"
"2907","10628.47000000","0.00160100"
"2908","10628.53000000","0.00208200"
"2909","10628.57000000","0.00363200"
"2910","10628.76000000","0.00150100"
"2911","10628.77000000","0.03829400"
"2912","10628.88000000","0.20000000"
"2913","10629.00000000","0.50000000"
"2914","10629.20000000","0.01425900"
"2915","10629.30000000","0.00369700"
"2916","10629.73000000","0.00120600"
"2917","10629.87000000","0.09640200"
"2918","10629.95000000","0.00103500"
"2919","10629.99000000","0.40608300"
"2920","10630.00000000","6.51079900"
"2921","10630.03000000","0.00351200"
"2922","10630.13000000","0.00119700"
"2923","10630.17000000","0.00118800"
"2924","10630.47000000","0.02344700"
"2925","10630.52000000","0.00380700"
"2926","10630.57000000","0.00749500"
"2927","10630.61000000","0.00914000"
"2928","10630.78000000","0.00110600"
"2929","10630.86000000","0.00116900"
"2930","10631.00000000","0.02226500"
"2931","10631.57000000","0.00128000"
"2932","10631.76000000","0.00135700"
"2933","10631.77000000","0.00108600"
"2934","10631.96000000","0.03875100"
"2935","10632.00000000","0.08287600"
"2936","10632.09000000","0.01303600"
"2937","10632.51000000","0.00154600"
"2938","10632.64000000","0.00609000"
"2939","10632.67000000","0.00374400"
"2940","10632.91000000","0.00150000"
"2941","10633.00000000","0.02950700"
"2942","10633.23000000","0.00969400"
"2943","10633.28000000","0.00217100"
"2944","10633.33000000","0.00944000"
"2945","10633.77000000","0.00100200"
"2946","10633.83000000","0.00571600"
"2947","10634.03000000","0.00310600"
"2948","10634.14000000","0.00189000"
"2949","10634.52000000","0.00780000"
"2950","10634.69000000","0.00126800"
"2951","10634.74000000","0.00419700"
"2952","10635.00000000","0.01473500"
"2953","10635.01000000","0.00155700"
"2954","10635.29000000","0.00200000"
"2955","10635.38000000","0.00880000"
"2956","10636.17000000","0.02077200"
"2957","10636.36000000","0.00561700"
"2958","10636.82000000","0.00262800"
"2959","10637.00000000","0.00204500"
"2960","10637.04000000","0.00169000"
"2961","10637.07000000","0.00150000"
"2962","10637.27000000","0.06940000"
"2963","10637.30000000","0.00191200"
"2964","10637.39000000","0.00128000"
"2965","10637.49000000","0.00206200"
"2966","10637.89000000","0.00142900"
"2967","10637.99000000","0.00105800"
"2968","10638.00000000","1.40141000"
"2969","10638.09000000","0.00341100"
"2970","10638.11000000","0.00103800"
"2971","10638.40000000","0.00283300"
"2972","10638.51000000","0.00323000"
"2973","10638.53000000","0.00266700"
"2974","10638.60000000","0.00200000"
"2975","10638.61000000","0.00260000"
"2976","10638.74000000","0.01690200"
"2977","10638.88000000","0.00131300"
"2978","10638.91000000","0.00131900"
"2979","10639.00000000","0.05050000"
"2980","10639.17000000","0.03004400"
"2981","10639.52000000","0.00154700"
"2982","10639.70000000","0.00110000"
"2983","10639.75000000","0.00119700"
"2984","10639.88000000","0.00556300"
"2985","10639.89000000","0.07726700"
"2986","10639.92000000","0.00436000"
"2987","10639.99000000","0.00150000"
"2988","10640.00000000","7.72275300"
"2989","10640.06000000","0.00130400"
"2990","10640.10000000","0.18931500"
"2991","10640.22000000","0.00134800"
"2992","10640.32000000","0.00134200"
"2993","10640.49000000","0.00171900"
"2994","10640.74000000","0.10228200"
"2995","10640.85000000","0.00666700"
"2996","10641.00000000","1.05938600"
"2997","10641.02000000","0.01303000"
"2998","10641.14000000","0.01348000"
"2999","10641.25000000","0.05416600"
"3000","10641.44000000","0.00249700"
"3001","10641.72000000","0.15220500"
"3002","10641.73000000","0.00114400"
"3003","10641.93000000","0.00103300"
"3004","10642.16000000","0.00330100"
"3005","10642.30000000","0.00261400"
"3006","10642.32000000","0.00111200"
"3007","10642.65000000","0.01757800"
"3008","10642.67000000","0.01186700"
"3009","10642.72000000","0.00158600"
"3010","10642.85000000","0.03869100"
"3011","10643.00000000","0.26228000"
"3012","10643.20000000","0.00128000"
"3013","10643.29000000","0.01315300"
"3014","10643.79000000","0.00129900"
"3015","10644.00000000","0.00110600"
"3016","10644.36000000","0.00196000"
"3017","10644.52000000","0.01000000"
"3018","10644.68000000","0.00121500"
"3019","10644.81000000","0.00129100"
"3020","10644.97000000","0.00140400"
"3021","10645.00000000","0.03688000"
"3022","10645.03000000","0.00289500"
"3023","10645.05000000","0.00105400"
"3024","10645.45000000","0.00101200"
"3025","10645.56000000","0.01000000"
"3026","10645.86000000","0.00120600"
"3027","10645.89000000","0.00197200"
"3028","10646.00000000","0.08255200"
"3029","10646.28000000","0.29970000"
"3030","10646.57000000","0.00966500"
"3031","10646.86000000","0.00113100"
"3032","10646.89000000","0.00779100"
"3033","10646.94000000","0.00736700"
"3034","10647.00000000","0.21550000"
"3035","10647.05000000","0.01000000"
"3036","10647.51000000","0.00305300"
"3037","10647.69000000","0.00757200"
"3038","10647.72000000","0.00471300"
"3039","10647.88000000","0.00743500"
"3040","10647.90000000","0.00802800"
"3041","10648.00000000","0.60577000"
"3042","10648.10000000","0.00094000"
"3043","10648.35000000","0.01523100"
"3044","10648.58000000","0.00148900"
"3045","10648.69000000","0.00540700"
"3046","10648.70000000","0.00477500"
"3047","10648.88000000","0.00169000"
"3048","10648.98000000","0.00146400"
"3049","10648.99000000","0.12884500"
"3050","10649.00000000","0.18641400"
"3051","10649.03000000","0.00128000"
"3052","10649.06000000","0.00357600"
"3053","10649.32000000","0.00102100"
"3054","10649.39000000","0.00119700"
"3055","10649.40000000","0.00116700"
"3056","10649.42000000","0.01071200"
"3057","10650.00000000","10.00443300"
"3058","10650.04000000","0.01811600"
"3059","10650.38000000","0.00108000"
"3060","10650.50000000","0.00362000"
"3061","10650.55000000","0.00507600"
"3062","10650.60000000","0.01451800"
"3063","10650.66000000","0.00701600"
"3064","10650.77000000","0.37000000"
"3065","10650.80000000","0.00133900"
"3066","10650.83000000","0.00969400"
"3067","10650.90000000","0.00134500"
"3068","10650.95000000","0.00201200"
"3069","10650.96000000","0.00620900"
"3070","10650.99000000","0.00575500"
"3071","10651.88000000","0.00328700"
"3072","10652.00000000","0.03840100"
"3073","10652.17000000","0.00200000"
"3074","10652.62000000","0.01314200"
"3075","10652.82000000","0.01916000"
"3076","10653.00000000","1.00598200"
"3077","10653.06000000","0.00181700"
"3078","10653.33000000","0.00561600"
"3079","10653.45000000","0.00234600"
"3080","10653.46000000","0.01000000"
"3081","10653.52000000","0.00469300"
"3082","10653.74000000","0.00159100"
"3083","10653.84000000","0.01914500"
"3084","10654.00000000","0.03000000"
"3085","10654.08000000","0.10239800"
"3086","10654.17000000","0.00103300"
"3087","10654.40000000","0.06649700"
"3088","10654.44000000","0.01000000"
"3089","10654.54000000","0.00264000"
"3090","10654.76000000","0.00155700"
"3091","10654.84000000","0.00128000"
"3092","10655.00000000","0.20000000"
"3093","10655.21000000","0.00201300"
"3094","10655.50000000","0.00094700"
"3095","10655.55000000","0.00804000"
"3096","10655.76000000","0.00114400"
"3097","10655.83000000","0.00351200"
"3098","10655.94000000","0.05630600"
"3099","10655.97000000","0.00124300"
"3100","10656.00000000","0.02720400"
"3101","10656.66000000","0.00096700"
"3102","10657.00000000","0.43035000"
"3103","10657.14000000","0.00402100"
"3104","10657.24000000","0.00110600"
"3105","10657.37000000","0.00150500"
"3106","10657.62000000","0.01030400"
"3107","10658.00000000","0.00359100"
"3108","10658.01000000","0.00253600"
"3109","10658.02000000","0.00172300"
"3110","10658.16000000","0.00484000"
"3111","10658.22000000","0.00380000"
"3112","10658.27000000","0.59000000"
"3113","10658.33000000","0.01300000"
"3114","10658.62000000","0.11961200"
"3115","10659.00000000","0.28169700"
"3116","10659.02000000","0.00119700"
"3117","10659.10000000","0.00951800"
"3118","10659.13000000","0.00146700"
"3119","10659.69000000","0.00101800"
"3120","10659.99000000","0.02445000"
"3121","10660.00000000","0.85383000"
"3122","10660.42000000","0.00110000"
"3123","10660.66000000","0.00227600"
"3124","10660.67000000","0.00128000"
"3125","10660.73000000","0.00169000"
"3126","10661.00000000","0.39101600"
"3127","10661.02000000","0.99800000"
"3128","10661.32000000","0.00252300"
"3129","10662.24000000","0.02000000"
"3130","10662.37000000","0.00346400"
"3131","10662.38000000","0.00911300"
"3132","10662.50000000","0.01160000"
"3133","10662.83000000","0.00942500"
"3134","10663.00000000","0.06344600"
"3135","10663.05000000","0.00323100"
"3136","10663.12000000","0.00134500"
"3137","10663.20000000","0.00133800"
"3138","10663.25000000","0.00400000"
"3139","10663.26000000","0.00379700"
"3140","10663.55000000","0.00509600"
"3141","10664.03000000","0.01000000"
"3142","10664.05000000","0.00118000"
"3143","10664.17000000","0.01914600"
"3144","10664.21000000","0.49659400"
"3145","10664.58000000","0.00145000"
"3146","10665.00000000","0.00768800"
"3147","10665.05000000","0.01000000"
"3148","10665.15000000","0.00303100"
"3149","10665.30000000","0.00391600"
"3150","10665.31000000","0.01676000"
"3151","10665.50000000","0.00190800"
"3152","10665.82000000","0.00130300"
"3153","10666.00000000","0.93529700"
"3154","10666.18000000","0.01519200"
"3155","10666.22000000","0.01696700"
"3156","10666.50000000","0.00128000"
"3157","10666.57000000","0.00216400"
"3158","10666.58000000","0.00302800"
"3159","10666.62000000","0.00120700"
"3160","10666.66000000","0.01404100"
"3161","10666.71000000","0.00113400"
"3162","10666.80000000","0.00188000"
"3163","10666.99000000","0.00449700"
"3164","10667.00000000","0.04266200"
"3165","10667.39000000","0.00093800"
"3166","10667.41000000","0.00736700"
"3167","10667.50000000","0.00155700"
"3168","10667.63000000","0.01487900"
"3169","10667.73000000","0.00103200"
"3170","10667.79000000","0.04388100"
"3171","10667.91000000","0.00175100"
"3172","10667.94000000","0.00116500"
"3173","10668.00000000","5.68117700"
"3174","10668.28000000","0.00306400"
"3175","10668.67000000","0.00119700"
"3176","10669.00000000","0.30811100"
"3177","10669.06000000","4.23000000"
"3178","10669.56000000","0.00300000"
"3179","10669.74000000","0.02721700"
"3180","10669.80000000","0.00114400"
"3181","10669.88000000","0.00214000"
"3182","10670.00000000","2.91164400"
"3183","10670.15000000","0.02100000"
"3184","10670.33000000","0.00108600"
"3185","10670.34000000","0.08080000"
"3186","10670.49000000","0.00110600"
"3187","10670.85000000","0.00374100"
"3188","10670.88000000","0.00283700"
"3189","10671.00000000","0.00442000"
"3190","10671.14000000","0.00374300"
"3191","10671.18000000","0.00145700"
"3192","10671.27000000","0.00400000"
"3193","10671.39000000","0.00176000"
"3194","10672.29000000","0.00423800"
"3195","10672.33000000","0.00469100"
"3196","10672.46000000","0.00430000"
"3197","10672.59000000","0.00169000"
"3198","10672.80000000","0.10251900"
"3199","10673.00000000","0.05177800"
"3200","10673.23000000","0.05000000"
"3201","10673.46000000","0.00475100"
"3202","10673.75000000","0.00107200"
"3203","10673.91000000","0.03000000"
"3204","10674.00000000","0.34900000"
"3205","10674.35000000","0.01752600"
"3206","10674.55000000","0.00155700"
"3207","10674.95000000","0.00097700"
"3208","10675.00000000","2.96412700"
"3209","10675.11000000","0.00101800"
"3210","10675.12000000","0.07918600"
"3211","10675.31000000","0.00128600"
"3212","10675.42000000","0.00118800"
"3213","10675.60000000","0.00133600"
"3214","10675.65000000","0.00202000"
"3215","10676.01000000","0.00160100"
"3216","10676.09000000","0.00565800"
"3217","10676.54000000","0.02400000"
"3218","10676.82000000","0.00429300"
"3219","10676.92000000","0.00240000"
"3220","10677.00000000","0.82743700"
"3221","10677.21000000","0.00460000"
"3222","10677.75000000","0.00151100"
"3223","10678.00000000","0.16025600"
"3224","10678.16000000","0.00128000"
"3225","10678.34000000","0.00119700"
"3226","10678.37000000","0.00187200"
"3227","10678.39000000","0.00305300"
"3228","10678.42000000","0.00105600"
"3229","10679.00000000","0.05213200"
"3230","10679.64000000","0.08203400"
"3231","10679.99000000","0.00105300"
"3232","10680.00000000","6.22809500"
"3233","10680.05000000","0.00140300"
"3234","10680.07000000","0.01355800"
"3235","10680.44000000","0.00169600"
"3236","10680.84000000","0.00159100"
"3237","10681.00000000","0.03131200"
"3238","10681.27000000","0.08066200"
"3239","10681.30000000","0.00880000"
"3240","10681.31000000","0.07400000"
"3241","10681.45000000","0.00117000"
"3242","10681.68000000","0.00351200"
"3243","10681.74000000","0.00103000"
"3244","10682.00000000","0.13500000"
"3245","10682.06000000","0.01262000"
"3246","10682.25000000","0.00120000"
"3247","10682.57000000","0.00202000"
"3248","10682.88000000","0.00102100"
"3249","10683.00000000","0.00999000"
"3250","10683.48000000","0.03676600"
"3251","10683.54000000","0.00150000"
"3252","10683.59000000","0.00660600"
"3253","10683.65000000","0.00444300"
"3254","10683.76000000","0.00110600"
"3255","10683.87000000","0.00443100"
"3256","10683.88000000","0.39698200"
"3257","10684.00000000","0.13801700"
"3258","10684.01000000","0.00128000"
"3259","10684.19000000","0.10000000"
"3260","10684.21000000","0.00234000"
"3261","10684.34000000","0.00110700"
"3262","10684.46000000","0.00169000"
"3263","10684.50000000","0.00468000"
"3264","10684.97000000","0.00780000"
"3265","10684.99000000","0.00100000"
"3266","10685.00000000","0.15858200"
"3267","10685.11000000","0.00158600"
"3268","10685.18000000","0.00683400"
"3269","10685.22000000","0.00317300"
"3270","10685.61000000","0.00330100"
"3271","10685.71000000","0.00473500"
"3272","10685.87000000","0.00473200"
"3273","10685.91000000","0.00374000"
"3274","10685.97000000","0.29885900"
"3275","10686.00000000","0.00190700"
"3276","10686.20000000","0.05000000"
"3277","10686.31000000","0.00200600"
"3278","10686.38000000","0.00110000"
"3279","10686.49000000","0.00116300"
