"","price","amount"
"2489","10040.81000000","0.00181700"
"2490","10040.63000000","0.00217300"
"2491","10040.55000000","0.03816000"
"2492","10040.50000000","0.00129700"
"2493","10040.31000000","0.00133300"
"2494","10040.28000000","0.00327200"
"2495","10040.02000000","0.00418700"
"2496","10040.00000000","9.01514900"
"2497","10039.79000000","0.00100600"
"2498","10039.47000000","0.00377800"
"2499","10039.23000000","0.00155700"
"2500","10039.16000000","0.00122100"
"2501","10039.12000000","0.00121300"
"2502","10039.10000000","0.01873900"
"2503","10038.87000000","0.00422300"
"2504","10038.46000000","0.00251500"
"2505","10038.44000000","0.00880000"
"2506","10038.33000000","0.00099700"
"2507","10038.22000000","0.01862800"
"2508","10038.12000000","0.00099700"
"2509","10038.09000000","0.01862800"
"2510","10038.00000000","0.00540600"
"2511","10037.97000000","0.01230000"
"2512","10037.93000000","0.05686100"
"2513","10037.86000000","0.00553900"
"2514","10037.80000000","0.01862900"
"2515","10037.78000000","0.01854500"
"2516","10037.46000000","0.00199000"
"2517","10037.45000000","0.01206900"
"2518","10037.38000000","0.00250000"
"2519","10037.31000000","0.01914600"
"2520","10037.29000000","0.01871600"
"2521","10037.22000000","0.00200200"
"2522","10037.15000000","0.20000000"
"2523","10037.00000000","0.07607200"
"2524","10036.85000000","0.00115400"
"2525","10036.81000000","0.01299900"
"2526","10036.50000000","0.11911900"
"2527","10036.19000000","0.00377300"
"2528","10036.09000000","0.00262100"
"2529","10036.00000000","0.04982800"
"2530","10035.78000000","0.00711500"
"2531","10035.42000000","0.13000000"
"2532","10035.31000000","0.02002100"
"2533","10035.29000000","0.00105900"
"2534","10035.15000000","0.01864000"
"2535","10035.01000000","0.00129800"
"2536","10035.00000000","0.14318500"
"2537","10034.98000000","0.00174400"
"2538","10034.88000000","0.00213500"
"2539","10034.80000000","0.00193500"
"2540","10034.57000000","0.00584200"
"2541","10034.37000000","0.06637100"
"2542","10034.36000000","0.00433100"
"2543","10034.33000000","0.01924900"
"2544","10034.28000000","0.05939200"
"2545","10034.23000000","0.03137300"
"2546","10034.21000000","0.00534500"
"2547","10034.14000000","0.01863400"
"2548","10034.00000000","1.10243400"
"2549","10033.88000000","0.00217500"
"2550","10033.79000000","0.00520000"
"2551","10033.68000000","0.00498400"
"2552","10033.59000000","0.00357800"
"2553","10033.57000000","0.11456000"
"2554","10033.53000000","0.00146700"
"2555","10033.41000000","0.00757200"
"2556","10033.36000000","0.00110000"
"2557","10033.33000000","0.01560000"
"2558","10033.13000000","0.03466100"
"2559","10033.09000000","0.01847100"
"2560","10033.00000000","2.78963900"
"2561","10032.82000000","0.00110000"
"2562","10032.55000000","0.01009800"
"2563","10032.47000000","0.00332300"
"2564","10032.37000000","0.01847100"
"2565","10032.35000000","0.00112900"
"2566","10032.23000000","0.01854500"
"2567","10032.17000000","0.00133800"
"2568","10032.16000000","0.00333600"
"2569","10032.03000000","0.01000000"
"2570","10032.01000000","0.00100000"
"2571","10032.00000000","0.04000000"
"2572","10031.98000000","0.39891300"
"2573","10031.92000000","0.00866400"
"2574","10031.78000000","0.00125000"
"2575","10031.70000000","0.13855300"
"2576","10031.69000000","0.07434500"
"2577","10031.66000000","5.06391100"
"2578","10031.57000000","0.00177000"
"2579","10031.53000000","0.00099700"
"2580","10031.22000000","0.00350800"
"2581","10031.00000000","0.45120000"
"2582","10030.80000000","0.00433300"
"2583","10030.79000000","0.00721200"
"2584","10030.76000000","0.00195300"
"2585","10030.74000000","0.00338800"
"2586","10030.61000000","0.01381900"
"2587","10030.60000000","0.00350500"
"2588","10030.46000000","0.00171400"
"2589","10030.36000000","0.00101900"
"2590","10030.31000000","0.05790100"
"2591","10030.08000000","0.00122200"
"2592","10030.00000000","9.26200200"
"2593","10029.87000000","0.00193400"
"2594","10029.84000000","0.01847200"
"2595","10029.65000000","0.01847200"
"2596","10029.53000000","0.00129900"
"2597","10029.46000000","0.01112500"
"2598","10029.38000000","0.01828300"
"2599","10029.34000000","2.28328000"
"2600","10029.29000000","0.00160700"
"2601","10028.91000000","0.00120800"
"2602","10028.87000000","0.00199100"
"2603","10028.82000000","0.00124300"
"2604","10028.63000000","0.00099800"
"2605","10028.57000000","0.00102100"
"2606","10028.44000000","0.00109700"
"2607","10028.35000000","0.01828300"
"2608","10028.10000000","0.01800700"
"2609","10028.06000000","0.09145600"
"2610","10028.00000000","0.08476300"
"2611","10027.97000000","0.00136200"
"2612","10027.54000000","0.13192900"
"2613","10027.30000000","0.20000000"
"2614","10027.16000000","0.01800700"
"2615","10027.13000000","0.00217600"
"2616","10027.12000000","0.02920300"
"2617","10027.08000000","0.02000000"
"2618","10027.00000000","0.08918300"
"2619","10026.91000000","0.09400000"
"2620","10026.89000000","0.01800700"
"2621","10026.87000000","0.00154600"
"2622","10026.84000000","0.00520000"
"2623","10026.71000000","0.03508300"
"2624","10026.52000000","0.01614100"
"2625","10026.46000000","0.01800700"
"2626","10026.16000000","0.09973900"
"2627","10026.11000000","0.01792600"
"2628","10025.99000000","0.04197400"
"2629","10025.97000000","0.01168100"
"2630","10025.94000000","0.01792600"
"2631","10025.87000000","0.01797100"
"2632","10025.77000000","0.01787300"
"2633","10025.64000000","0.00393000"
"2634","10025.55000000","0.18087500"
"2635","10025.46000000","0.21189300"
"2636","10025.42000000","0.02597700"
"2637","10025.41000000","0.00104400"
"2638","10025.32000000","0.03303600"
"2639","10025.31000000","0.00150000"
"2640","10025.25000000","0.00099800"
"2641","10025.20000000","0.01773800"
"2642","10025.18000000","0.16832600"
"2643","10025.07000000","0.00312200"
"2644","10025.03000000","0.08630600"
"2645","10025.00000000","1.14815600"
"2646","10024.96000000","0.01773800"
"2647","10024.87000000","0.00099800"
"2648","10024.73000000","0.00602400"
"2649","10024.70000000","0.01773800"
"2650","10024.58000000","0.00119700"
"2651","10024.48000000","0.01773800"
"2652","10024.43000000","0.00964500"
"2653","10024.37000000","0.01089600"
"2654","10024.12000000","0.01995100"
"2655","10024.05000000","0.00129900"
"2656","10024.03000000","0.01785800"
"2657","10024.00000000","0.00100000"
"2658","10023.82000000","0.01076800"
"2659","10023.44000000","0.01193000"
"2660","10023.33000000","0.00300000"
"2661","10023.30000000","0.00342000"
"2662","10023.24000000","0.01771900"
"2663","10023.19000000","0.00707500"
"2664","10023.11000000","0.00218600"
"2665","10023.00000000","5.00240000"
"2666","10022.97000000","0.01429300"
"2667","10022.86000000","0.00115600"
"2668","10022.56000000","0.02993200"
"2669","10022.38000000","0.01211100"
"2670","10022.35000000","0.08000000"
"2671","10022.15000000","0.00658200"
"2672","10022.01000000","0.01833200"
"2673","10021.93000000","0.00099800"
"2674","10021.64000000","0.00898700"
"2675","10021.59000000","0.00351100"
"2676","10021.51000000","0.18005900"
"2677","10021.36000000","0.01733200"
"2678","10021.09000000","0.00149600"
"2679","10021.01000000","0.00122300"
"2680","10021.00000000","5.00630500"
"2681","10020.82000000","0.00415700"
"2682","10020.62000000","0.00156000"
"2683","10020.55000000","0.00539500"
"2684","10020.40000000","0.00270300"
"2685","10020.38000000","0.02518700"
"2686","10020.32000000","0.00539400"
"2687","10020.30000000","0.01812500"
"2688","10020.27000000","0.00199300"
"2689","10020.20000000","0.01441500"
"2690","10020.09000000","0.00112900"
"2691","10020.00000000","5.89043700"
"2692","10019.86000000","0.01733200"
"2693","10019.74000000","0.01726700"
"2694","10019.66000000","0.00319300"
"2695","10019.53000000","0.00106000"
"2696","10019.50000000","0.01726700"
"2697","10019.31000000","0.00171600"
"2698","10019.11000000","0.00134000"
"2699","10019.00000000","0.02250000"
"2700","10018.98000000","0.00460000"
"2701","10018.83000000","0.01720400"
"2702","10018.82000000","0.00380000"
"2703","10018.79000000","0.01866500"
"2704","10018.57000000","0.00130000"
"2705","10018.53000000","0.02516200"
"2706","10018.43000000","0.01713800"
"2707","10018.39000000","0.00199800"
"2708","10018.38000000","0.04986300"
"2709","10018.31000000","0.00199800"
"2710","10018.00000000","1.47471900"
"2711","10017.96000000","0.01030500"
"2712","10017.77000000","0.00120700"
"2713","10017.66000000","0.00099900"
"2714","10017.45000000","0.20000000"
"2715","10017.39000000","0.00300000"
"2716","10017.35000000","0.00377100"
"2717","10017.31000000","0.11372500"
"2718","10017.17000000","0.00133300"
"2719","10017.00000000","0.00962300"
"2720","10016.88000000","0.03948600"
"2721","10016.76000000","0.00170000"
"2722","10016.66000000","0.01300000"
"2723","10016.47000000","0.00104500"
"2724","10016.23000000","0.00138500"
"2725","10016.12000000","0.02598900"
"2726","10016.00000000","7.13188700"
"2727","10015.87000000","0.01713800"
"2728","10015.83000000","0.00200000"
"2729","10015.41000000","0.00579600"
"2730","10015.30000000","0.00484000"
"2731","10015.24000000","0.00578900"
"2732","10015.14000000","0.01709600"
"2733","10015.05000000","0.02494400"
"2734","10015.00000000","0.47005500"
"2735","10014.81000000","0.00585300"
"2736","10014.77000000","0.01709700"
"2737","10014.56000000","0.00134500"
"2738","10014.55000000","0.01707600"
"2739","10014.53000000","0.00200000"
"2740","10014.28000000","0.00300000"
"2741","10014.25000000","0.00499200"
"2742","10014.14000000","0.03000000"
"2743","10014.08000000","0.01698900"
"2744","10014.00000000","0.16072800"
"2745","10013.91000000","0.00499300"
"2746","10013.63000000","0.00217900"
"2747","10013.50000000","0.02100000"
"2748","10013.40000000","0.00111900"
"2749","10013.33000000","0.00208100"
"2750","10013.31000000","0.00000300"
"2751","10013.22000000","0.01698900"
"2752","10013.12000000","0.00758000"
"2753","10013.09000000","0.00130100"
"2754","10013.00000000","0.62073200"
"2755","10012.98000000","0.00104700"
"2756","10012.86000000","0.01257300"
"2757","10012.70000000","0.00499300"
"2758","10012.31000000","0.00300000"
"2759","10012.28000000","0.01692500"
"2760","10012.27000000","0.00114200"
"2761","10012.21000000","0.04000000"
"2762","10012.16000000","0.05019900"
"2763","10012.01000000","0.00100000"
"2764","10012.00000000","0.31973100"
"2765","10011.97000000","0.00351400"
"2766","10011.95000000","0.00122400"
"2767","10011.86000000","0.04388100"
"2768","10011.77000000","0.00345500"
"2769","10011.76000000","0.01782700"
"2770","10011.69000000","0.00624900"
"2771","10011.60000000","0.00159700"
"2772","10011.53000000","0.00394200"
"2773","10011.42000000","0.00117100"
"2774","10011.33000000","0.17287300"
"2775","10011.26000000","0.00279900"
"2776","10011.10000000","0.10000000"
"2777","10011.00000000","0.80125100"
"2778","10010.96000000","0.01498400"
"2779","10010.76000000","0.00765400"
"2780","10010.70000000","0.00138600"
"2781","10010.62000000","0.01668400"
"2782","10010.59000000","0.00259000"
"2783","10010.57000000","0.00159100"
"2784","10010.52000000","0.01000000"
"2785","10010.50000000","0.25588400"
"2786","10010.48000000","0.03829400"
"2787","10010.42000000","0.00160100"
"2788","10010.40000000","0.00714100"
"2789","10010.33000000","0.03046300"
"2790","10010.20000000","0.00179700"
"2791","10010.15000000","0.00300000"
"2792","10010.11000000","0.01668400"
"2793","10010.00000000","6.36882800"
"2794","10009.84000000","0.01676200"
"2795","10009.81000000","0.02238900"
"2796","10009.76000000","0.01676200"
"2797","10009.73000000","0.00975000"
"2798","10009.71000000","0.00868700"
"2799","10009.61000000","0.00386600"
"2800","10009.39000000","0.00510500"
"2801","10009.34000000","0.00206100"
"2802","10009.30000000","0.00358700"
"2803","10009.03000000","0.00514100"
"2804","10009.00000000","0.33480200"
"2805","10008.91000000","0.01417300"
"2806","10008.87000000","0.00115700"
"2807","10008.78000000","0.01741300"
"2808","10008.75000000","0.00101100"
"2809","10008.71000000","0.01653900"
"2810","10008.65000000","0.00578100"
"2811","10008.62000000","0.02007400"
"2812","10008.51000000","0.02077200"
"2813","10008.42000000","0.02278100"
"2814","10008.34000000","0.01653900"
"2815","10008.30000000","0.00110000"
"2816","10008.23000000","0.01654600"
"2817","10008.21000000","0.01652100"
"2818","10008.18000000","0.00171800"
"2819","10008.12000000","0.01369000"
"2820","10008.00000000","8.28866400"
"2821","10007.96000000","0.01860100"
"2822","10007.90000000","0.01643900"
"2823","10007.86000000","0.05085000"
"2824","10007.69000000","0.00110000"
"2825","10007.66000000","0.09505000"
"2826","10007.64000000","0.00113100"
"2827","10007.62000000","0.00130200"
"2828","10007.60000000","0.20000000"
"2829","10007.41000000","0.00149400"
"2830","10007.39000000","0.21529000"
"2831","10007.30000000","0.00735600"
"2832","10007.16000000","0.00101800"
"2833","10007.04000000","0.00110000"
"2834","10007.00000000","0.28099500"
"2835","10006.99000000","0.00456600"
"2836","10006.89000000","0.00614500"
"2837","10006.88000000","0.00218100"
"2838","10006.85000000","0.00999500"
"2839","10006.79000000","0.00160300"
"2840","10006.61000000","0.01623300"
"2841","10006.58000000","0.07240500"
"2842","10006.57000000","0.00377800"
"2843","10006.51000000","0.00019600"
"2844","10006.36000000","0.00500000"
"2845","10006.16000000","0.09993800"
"2846","10006.11000000","0.01103100"
"2847","10006.06000000","0.00134200"
"2848","10006.05000000","0.00390600"
"2849","10006.03000000","0.01617300"
"2850","10006.00000000","0.30634000"
"2851","10005.99000000","0.95846600"
"2852","10005.87000000","0.00986100"
"2853","10005.79000000","0.00543100"
"2854","10005.47000000","0.02586000"
"2855","10005.43000000","0.01621300"
"2856","10005.27000000","0.01615200"
"2857","10005.26000000","0.00879500"
"2858","10005.10000000","0.30980800"
"2859","10005.02000000","0.01727000"
"2860","10005.01000000","0.05047400"
"2861","10005.00000000","1.02271800"
"2862","10004.91000000","0.00779100"
"2863","10004.86000000","0.06630800"
"2864","10004.85000000","0.01128500"
"2865","10004.76000000","0.00101100"
"2866","10004.50000000","0.01007400"
"2867","10004.47000000","0.01495800"
"2868","10004.44000000","0.01869100"
"2869","10004.41000000","0.11999300"
"2870","10004.27000000","0.00404700"
"2871","10003.86000000","0.00161100"
"2872","10003.75000000","0.15347300"
"2873","10003.41000000","0.32549700"
"2874","10003.37000000","0.00150000"
"2875","10003.36000000","0.00154500"
"2876","10003.25000000","0.59148400"
"2877","10003.12000000","0.00199700"
"2878","10003.00000000","1.46471100"
"2879","10002.95000000","0.42558700"
"2880","10002.89000000","0.00122600"
"2881","10002.71000000","0.00294500"
"2882","10002.44000000","0.00315000"
"2883","10002.39000000","0.00495200"
"2884","10002.36000000","0.00351800"
"2885","10002.15000000","0.00130200"
"2886","10002.09000000","0.00214500"
"2887","10002.05000000","0.00156300"
"2888","10002.01000000","0.00209900"
"2889","10002.00000000","0.09027600"
"2890","10001.99000000","0.18398500"
"2891","10001.90000000","0.00100000"
"2892","10001.87000000","0.20000000"
"2893","10001.73000000","0.00261100"
"2894","10001.70000000","0.15117400"
"2895","10001.63000000","0.06409500"
"2896","10001.51000000","0.51897900"
"2897","10001.43000000","0.08557200"
"2898","10001.31000000","0.01906900"
"2899","10001.11000000","0.01249800"
"2900","10001.00000000","8.12422900"
"2901","10000.99000000","0.00409900"
"2902","10000.93000000","0.20000000"
"2903","10000.92000000","0.00161300"
"2904","10000.90000000","0.10746500"
"2905","10000.78000000","0.05560100"
"2906","10000.77000000","0.01762000"
"2907","10000.71000000","0.11431100"
"2908","10000.70000000","0.01009600"
"2909","10000.69000000","0.11196100"
"2910","10000.68000000","0.11259900"
"2911","10000.62000000","0.00147600"
"2912","10000.51000000","0.10000000"
"2913","10000.50000000","0.02952800"
"2914","10000.33000000","0.10000000"
"2915","10000.31000000","0.00627600"
"2916","10000.30000000","0.00122100"
"2917","10000.26000000","0.02638900"
"2918","10000.17000000","0.00170300"
"2919","10000.13000000","0.00218200"
"2920","10000.10000000","0.01061300"
"2921","10000.03000000","0.00215300"
"2922","10000.02000000","0.00100100"
"2923","10000.01000000","1.74653600"
"2924","10000.00000000","113.82557600"
"2925","9999.99000000","0.29080100"
"2926","9999.89000000","0.00601700"
"2927","9999.85000000","0.01849500"
"2928","9999.80000000","0.03676600"
"2929","9999.79000000","0.10000000"
"2930","9999.48000000","0.01642900"
"2931","9999.36000000","0.01508000"
"2932","9999.32000000","0.01418300"
"2933","9999.14000000","0.00827500"
"2934","9999.00000000","3.40881300"
"2935","9998.97000000","0.01642900"
"2936","9998.82000000","0.00179500"
"2937","9998.71000000","0.01651200"
"2938","9998.66000000","0.00905700"
"2939","9998.52000000","0.02732700"
"2940","9998.51000000","0.01643600"
"2941","9998.50000000","0.01123100"
"2942","9998.29000000","0.01901300"
"2943","9998.27000000","0.00640700"
"2944","9998.23000000","0.01653300"
"2945","9998.22000000","1.00300700"
"2946","9998.00000000","2.26394200"
"2947","9997.75000000","0.20000000"
"2948","9997.39000000","0.12795500"
"2949","9997.07000000","0.00201000"
"2950","9997.05000000","0.00172000"
"2951","9997.01000000","0.00556200"
"2952","9997.00000000","0.01864400"
"2953","9996.96000000","0.05000000"
"2954","9996.84000000","0.00500000"
"2955","9996.82000000","0.00402500"
"2956","9996.69000000","0.00130300"
"2957","9996.66000000","0.02330000"
"2958","9996.57000000","0.00121800"
"2959","9996.40000000","0.00790500"
"2960","9996.26000000","0.00380700"
"2961","9996.22000000","0.00100100"
"2962","9996.00000000","0.01147600"
"2963","9995.98000000","0.01001500"
"2964","9995.95000000","0.00321800"
"2965","9995.81000000","0.06296900"
"2966","9995.67000000","0.22814300"
"2967","9995.57000000","0.00986100"
"2968","9995.35000000","0.02000000"
"2969","9995.21000000","0.00113200"
"2970","9995.17000000","0.00134500"
"2971","9995.10000000","0.00300000"
"2972","9995.09000000","0.02228100"
"2973","9995.00000000","8.50345100"
"2974","9994.93000000","0.03511000"
"2975","9994.89000000","0.01870900"
"2976","9994.88000000","0.00115900"
"2977","9994.79000000","0.00335300"
"2978","9994.55000000","0.01167200"
"2979","9994.47000000","0.00253600"
"2980","9993.87000000","0.03733900"
"2981","9993.84000000","0.00789100"
"2982","9993.68000000","0.00724400"
"2983","9993.38000000","0.00218400"
"2984","9993.25000000","0.00165100"
"2985","9993.24000000","0.00111900"
"2986","9993.00000000","0.03359600"
"2987","9992.81000000","0.00677600"
"2988","9992.76000000","0.00352100"
"2989","9992.53000000","0.02794600"
"2990","9992.18000000","0.01160000"
"2991","9992.10000000","0.01000000"
"2992","9992.07000000","0.12839800"
"2993","9992.01000000","0.00101000"
"2994","9991.91000000","0.10008100"
"2995","9991.50000000","0.00281500"
"2996","9991.40000000","0.00188000"
"2997","9991.37000000","0.00334900"
"2998","9991.27000000","0.00357600"
"2999","9991.23000000","0.00130400"
"3000","9991.07000000","0.00242100"
"3001","9991.00000000","0.53651300"
"3002","9990.99000000","0.20000000"
"3003","9990.94000000","0.00247600"
"3004","9990.90000000","0.05357500"
"3005","9990.77000000","0.02624100"
"3006","9990.66000000","0.00554200"
"3007","9990.43000000","0.00821000"
"3008","9990.41000000","0.02000000"
"3009","9990.37000000","0.02043500"
"3010","9990.21000000","0.05713300"
"3011","9990.09000000","0.01436100"
"3012","9990.00000000","21.38332600"
"3013","9989.91000000","0.01841600"
"3014","9989.79000000","0.00200000"
"3015","9989.64000000","0.00360800"
"3016","9989.56000000","0.01304800"
"3017","9989.20000000","0.01001500"
"3018","9989.00000000","0.18913500"
"3019","9988.88000000","0.00585600"
"3020","9988.82000000","0.00300300"
"3021","9988.57000000","0.00110000"
"3022","9988.50000000","0.00437500"
"3023","9988.28000000","0.01050000"
"3024","9988.23000000","0.00305900"
"3025","9988.22000000","0.00455000"
"3026","9988.04000000","0.55964100"
"3027","9988.00000000","0.87311300"
"3028","9987.93000000","0.00561200"
"3029","9987.90000000","0.20000000"
"3030","9987.87000000","0.02427200"
"3031","9987.80000000","0.00250000"
"3032","9987.62000000","2.00097400"
"3033","9987.45000000","0.00250000"
"3034","9987.33000000","0.18498600"
"3035","9987.00000000","0.55655200"
"3036","9986.86000000","0.02721700"
"3037","9986.85000000","0.00541200"
"3038","9986.77000000","0.00795100"
"3039","9986.72000000","0.12122000"
"3040","9986.66000000","0.01000000"
"3041","9986.63000000","0.00218500"
"3042","9986.59000000","0.24386000"
"3043","9986.58000000","0.00127500"
"3044","9986.55000000","0.03004000"
"3045","9986.54000000","0.00112300"
"3046","9986.53000000","0.00139800"
"3047","9986.47000000","0.00446600"
"3048","9986.16000000","0.10013900"
"3049","9986.14000000","0.00110000"
"3050","9986.00000000","0.66615600"
"3051","9985.99000000","0.00200000"
"3052","9985.94000000","0.00172200"
"3053","9985.80000000","0.00630000"
"3054","9985.77000000","0.48681900"
"3055","9985.64000000","0.00110200"
"3056","9985.58000000","0.00463700"
"3057","9985.53000000","0.32038000"
"3058","9985.34000000","0.00175200"
"3059","9985.14000000","0.36677700"
"3060","9985.12000000","0.60690700"
"3061","9985.07000000","0.00359600"
"3062","9985.03000000","0.01965900"
"3063","9985.00000000","5.76690600"
"3064","9984.86000000","0.06444700"
"3065","9984.80000000","0.00122800"
"3066","9984.76000000","0.00129900"
"3067","9984.72000000","0.00134000"
"3068","9984.29000000","0.00544600"
"3069","9984.08000000","0.00480000"
"3070","9984.01000000","0.00208400"
"3071","9984.00000000","0.92788300"
"3072","9983.72000000","0.00172000"
"3073","9983.58000000","0.00500700"
"3074","9983.51000000","0.00156600"
"3075","9983.17000000","0.00352400"
"3076","9983.05000000","0.05000000"
"3077","9983.04000000","0.03886500"
"3078","9983.00000000","0.45102500"
"3079","9982.86000000","0.10333500"
"3080","9982.80000000","0.00113400"
"3081","9982.75000000","0.00110000"
"3082","9982.14000000","0.00151900"
"3083","9982.12000000","0.00374000"
"3084","9982.01000000","0.03022700"
"3085","9982.00000000","0.80295800"
"3086","9981.81000000","0.00124500"
"3087","9981.72000000","0.00240900"
"3088","9981.25000000","0.08758800"
"3089","9981.15000000","0.00300000"
"3090","9981.10000000","0.53113600"
"3091","9981.00000000","1.51992300"
"3092","9980.97000000","0.01230000"
"3093","9980.89000000","0.00116100"
"3094","9980.86000000","0.01348000"
"3095","9980.80000000","0.03585100"
"3096","9980.77000000","0.00110000"
"3097","9980.75000000","0.00247200"
"3098","9980.51000000","0.09430000"
"3099","9980.41000000","0.00450800"
"3100","9980.38000000","0.00214600"
"3101","9980.31000000","0.00130500"
"3102","9980.28000000","0.10656200"
"3103","9980.00000000","20.21363600"
"3104","9979.94000000","0.00134500"
"3105","9979.88000000","0.00218700"
"3106","9979.58000000","0.00350500"
"3107","9979.57000000","0.00103100"
"3108","9979.48000000","0.00131500"
"3109","9979.23000000","0.00220500"
"3110","9979.22000000","0.00500000"
"3111","9979.00000000","0.00754300"
"3112","9978.96000000","0.01000000"
"3113","9978.57000000","0.00300000"
"3114","9978.48000000","0.00968400"
"3115","9978.23000000","0.01865600"
"3116","9978.21000000","0.72366600"
"3117","9978.13000000","0.00182800"
"3118","9978.05000000","0.20000000"
"3119","9978.00000000","0.21518700"
"3120","9977.73000000","0.00610000"
"3121","9977.69000000","0.00296700"
"3122","9977.43000000","0.00200200"
"3123","9977.21000000","0.00112300"
"3124","9977.11000000","0.00110000"
"3125","9977.00000000","1.65671200"
"3126","9976.82000000","0.00379500"
"3127","9976.12000000","0.01891900"
"3128","9976.09000000","0.00788900"
"3129","9976.01000000","0.00164900"
"3130","9976.00000000","1.12778500"
"3131","9975.77000000","0.00122900"
"3132","9975.60000000","0.02738600"
"3133","9975.55000000","0.00541900"
"3134","9975.53000000","0.00123500"
"3135","9975.41000000","0.00587600"
"3136","9975.29000000","0.01000000"
"3137","9975.25000000","0.00100300"
"3138","9975.11000000","0.00170000"
"3139","9975.00000000","2.58658200"
"3140","9974.86000000","0.08474100"
"3141","9974.84000000","0.00172400"
"3142","9974.67000000","0.10000000"
"3143","9974.54000000","0.10827600"
"3144","9974.52000000","0.00204000"
"3145","9974.40000000","0.00533800"
"3146","9974.25000000","0.00711000"
"3147","9973.95000000","0.05959600"
"3148","9973.91000000","0.00300800"
"3149","9973.68000000","0.03077800"
"3150","9973.67000000","0.00215800"
"3151","9973.59000000","0.00352800"
"3152","9973.16000000","0.00214300"
"3153","9973.13000000","0.00218800"
"3154","9972.97000000","0.00111200"
"3155","9972.86000000","0.10121200"
"3156","9972.51000000","0.00170600"
"3157","9972.22000000","0.00131300"
"3158","9972.01000000","0.01010000"
"3159","9972.00000000","0.13430700"
"3160","9971.87000000","0.01002800"
"3161","9971.42000000","0.00102100"
"3162","9971.23000000","0.00156200"
"3163","9970.97000000","0.00146700"
"3164","9970.90000000","0.01619900"
"3165","9970.86000000","0.01800000"
"3166","9970.84000000","0.00200000"
"3167","9970.65000000","0.00120800"
"3168","9970.40000000","0.00113500"
"3169","9970.37000000","0.00100300"
"3170","9970.00000000","1.34303500"
"3171","9969.69000000","0.02208400"
"3172","9969.41000000","0.00130700"
"3173","9969.38000000","0.00663700"
"3174","9969.27000000","0.00218600"
"3175","9969.22000000","0.10833400"
"3176","9968.89000000","0.00200300"
"3177","9968.79000000","0.00284800"
"3178","9968.59000000","0.00110400"
"3179","9968.42000000","0.04191000"
"3180","9968.35000000","0.00460000"
"3181","9968.29000000","0.00137100"
"3182","9968.20000000","0.20000000"
"3183","9968.10000000","0.00100400"
"3184","9968.00000000","0.00123400"
"3185","9967.97000000","0.00614600"
"3186","9967.36000000","0.12756000"
"3187","9967.09000000","0.00161000"
"3188","9967.08000000","0.00793200"
"3189","9967.00000000","2.53837700"
"3190","9966.90000000","0.00116200"
"3191","9966.88000000","0.00134700"
"3192","9966.75000000","0.00123000"
"3193","9966.67000000","0.00127200"
"3194","9966.66000000","0.00415700"
"3195","9966.59000000","0.00132500"
"3196","9966.52000000","0.04476000"
"3197","9966.38000000","0.00218900"
"3198","9966.32000000","0.00117100"
"3199","9966.31000000","0.00154600"
"3200","9966.16000000","0.10034000"
"3201","9966.00000000","0.67544500"
"3202","9965.99000000","0.02000000"
"3203","9965.73000000","0.00113100"
"3204","9965.00000000","7.49891200"
"3205","9964.86000000","0.00602400"
"3206","9964.76000000","0.00970300"
"3207","9964.70000000","0.00218800"
"3208","9964.69000000","0.00380800"
"3209","9964.32000000","0.00100400"
"3210","9964.27000000","0.00454600"
"3211","9964.24000000","0.00110400"
"3212","9964.11000000","0.00101800"
"3213","9964.01000000","0.00353100"
"3214","9963.96000000","0.00130700"
"3215","9963.79000000","0.00820800"
"3216","9963.75000000","0.00172600"
"3217","9963.22000000","0.00298600"
"3218","9962.88000000","0.00160100"
"3219","9962.42000000","0.00136100"
"3220","9962.20000000","0.00626800"
"3221","9962.18000000","0.00179800"
"3222","9962.01000000","0.01010000"
"3223","9961.83000000","0.04349100"
"3224","9961.82000000","0.00150500"
"3225","9961.65000000","0.00334700"
"3226","9961.53000000","0.00200000"
"3227","9961.25000000","0.00236000"
"3228","9961.00000000","0.00100400"
"3229","9960.95000000","0.00100400"
"3230","9960.90000000","0.02635600"
"3231","9960.67000000","0.25874000"
"3232","9960.63000000","0.00100400"
"3233","9960.57000000","0.06611100"
"3234","9960.49000000","0.00800000"
"3235","9960.35000000","0.00200500"
"3236","9960.16000000","0.00324800"
"3237","9960.01000000","0.20280300"
"3238","9960.00000000","2.43670800"
"3239","9959.90000000","0.28959100"
"3240","9959.74000000","0.00138500"
"3241","9959.63000000","0.00219100"
"3242","9959.56000000","0.00800000"
"3243","9959.53000000","0.00160000"
"3244","9959.49000000","0.00139700"
"3245","9959.33000000","0.00377100"
"3246","9959.19000000","0.13416300"
"3247","9959.18000000","0.00310700"
"3248","9959.00000000","0.14960800"
"3249","9958.96000000","0.04069000"
"3250","9958.91000000","0.09500000"
"3251","9958.77000000","0.00100500"
"3252","9958.70000000","1.90090500"
"3253","9958.65000000","0.03217600"
"3254","9958.51000000","0.00130800"
"3255","9958.35000000","0.20000000"
"3256","9958.31000000","0.08195900"
"3257","9958.12000000","0.06000000"
"3258","9958.10000000","0.00100500"
"3259","9958.07000000","0.00327600"
"3260","9958.02000000","0.00113600"
"3261","9958.00000000","0.00971100"
"3262","9957.73000000","0.00123100"
"3263","9957.59000000","0.00153400"
"3264","9957.47000000","0.05880000"
"3265","9957.42000000","0.03061600"
